Time, Fraction, Decimal ID, Hexadecimal ID, Power
44925.2187037,  0.86613, 17722,  453A,    19
44925.2981019,  0.18302,   105,    69,    38
44925.6485417,  0.17714, 47829,  BAD5,    38
44926.0433796,  0.64243, 34989,  88AD,    27
44926.1448148,  0.40377,   105,    69,    38
44926.2283218,  0.22356, 10970,  2ADA,    27
44926.4003125,  0.51537, 10970,  2ADA,    19
44926.4246412,  0.13255, 34989,  88AD,    27
44926.5202199,  0.85046, 41555,  A253,    38
44926.5503241,  0.44800, 34989,  88AD,    19
44926.6710185,  0.22725, 10970,  2ADA,    39
44926.9115856,  0.45336, 10970,  2ADA,    19
44926.9629861,  0.98882, 36201,  8D69,    38
44927.1054630,  0.96762, 62357,  F395,    19
44927.1591204,  0.56296, 21757,  54FD,    26
44927.3555324,  0.90506, 52869,  CE85,    27
44927.3730556,  0.62277, 45741,  B2AD,    27
44927.3983449,  0.42055, 51282,  C852,    19
44927.4064468,  0.84921, 41555,  A253,    38
44927.5804167,  0.96573, 41555,  A253,    37
44927.7733333,  0.79982, 41555,  A253,    19
44927.7743287,  0.68769, 26734,  686E,    38
44927.9958218,  0.70514, 45741,  B2AD,    19
44928.0238773,  0.98092, 47829,  BAD5,    44
44928.1491088,  0.39184,  4735,  127F,    19
44928.3128241,  0.96762,  7482,  1D3A,    19
44928.7659722,  0.15816, 44510,  ADDE,    19
44928.7862153,  0.70891, 30687,  77DF,    19
44929.2883102,  0.40764, 58535,  E4A7,    39
44929.3979282,  0.56155, 47829,  BAD5,    38
44929.6316551,  0.09886, 45741,  B2AD,    18
44929.7585301,  0.20457, 61965,  F20D,    19
44929.9027778,  0.46785, 62357,  F395,    39
44929.9637616,  0.84523, 28072,  6DA8,    18
44930.1046644,  0.13051, 47829,  BAD5,    37
44930.1946412,  0.13651, 10970,  2ADA,    19
44930.2112616,  0.08678, 62357,  F395,    27
44930.4834259,  0.10762, 47829,  BAD5,    38
44930.6560532,  0.54062,  9373,  249D,    27
44930.7878356,  0.02518, 25822,  64DE,    27
44930.8957870,  0.27492, 27586,  6BC2,    26
44930.9071759,  0.27470, 60570,  EC9A,    19
44930.9180208,  0.59145,  2269,   8DD,    21
44931.0413310,  0.15499, 30639,  77AF,    19
44931.0774306,  0.42640, 21757,  54FD,    26
44931.6027778,  0.66959, 21757,  54FD,    45
44931.7573611,  0.17381,   586,   24A,    38
44932.0545718,  0.20719, 47829,  BAD5,    38
44932.7418171,  0.44985, 54254,  D3EE,    26
44932.8676042,  0.27360, 41555,  A253,    44
44933.1299884,  0.17304,  2269,   8DD,    26
44933.4848032,  0.63849, 27586,  6BC2,    27
44933.6260648,  0.47868, 49921,  C301,    19
